,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
843,10/3/2019,152031,Female,34.0,Single,Arkansas,Gold,self-employed,PayPal,1.0,72.69
844,10/4/2019,152032,Female,28.0,Single,Nevada,Basic,Employees,Card,1.0,1286.07
845,10/5/2019,152033,Female,63.0,Married,New Mexico,Gold,Employees,Card,1.0,1913.23
846,10/5/2019,152034,Female,30.0,Single,New Jersey,Basic,workers,Other,0.0,1513.31
847,10/5/2019,152035,Female,24.0,Married,Nebraska,Basic,workers,Card,1.0,1083.55
848,10/6/2019,152036,Male,62.0,Married,North Dakota,Basic,workers,PayPal,0.0,1724.57
849,10/6/2019,152037,,57.0,Married,Oregon,Basic,workers,PayPal,1.0,882.42
850,10/7/2019,152038,Female,51.0,Single,North Carolina,Platinum,Employees,Card,1.0,2567.73
851,10/8/2019,152039,Male,55.0,Single,North Dakota,Silver,Employees,Card,1.0,719.14
852,10/8/2019,152040,Male,63.0,Married,Maine,Basic,workers,PayPal,0.0,1908.42
853,10/8/2019,152041,Female,19.0,Single,Washington,Basic,workers,Card,1.0,1283.18
854,10/8/2019,152042,Female,16.0,Married,Virginia,Silver,workers,PayPal,,1141.17
855,10/8/2019,152043,Male,55.0,Married,Ohio,Basic,self-employed,Other,1.0,2864.12
856,10/9/2019,152044,Female,47.0,Single,Alaska,Basic,Employees,PayPal,1.0,1094.78
857,10/9/2019,152045,Female,,Single,Illinois,Silver,Employees,Other,1.0,1494.24
858,10/9/2019,152046,Female,54.0,Married,Delaware,Basic,Employees,Other,1.0,2557.92
859,10/10/2019,152047,Male,63.0,Married,Alabama,Basic,self-employed,PayPal,1.0,2876.36
860,10/10/2019,152048,Male,26.0,Single,Maryland,Silver,Unemployment,PayPal,1.0,5.55
861,10/10/2019,152049,Male,59.0,Single,Louisiana,Basic,Employees,Card,0.0,
862,10/10/2019,152050,Male,56.0,Married,Kentucky,Gold,workers,Card,1.0,
863,10/10/2019,152051,Male,36.0,Married,Mississippi,Basic,self-employed,Other,1.0,1824.67
864,10/11/2019,152052,Female,78.0,Married,California,Gold,workers,PayPal,1.0,1493.76
865,10/11/2019,152053,Female,41.0,Married,Oklahoma,Basic,workers,PayPal,0.0,568.27
866,10/11/2019,152054,Female,49.0,Married,Vermont,Basic,Employees,PayPal,1.0,2904.15
867,10/12/2019,152055,Female,21.0,Single,Georgia,Basic,Employees,Card,1.0,34.43
868,10/12/2019,152056,Male,75.0,Single,North Dakota,Platinum,workers,Card,1.0,2068.44
869,10/12/2019,152057,Female,32.0,Single,Wisconsin,Gold,self-employed,Card,1.0,2609.7
870,10/12/2019,152058,Female,70.0,Single,California,Missing,self-employed,Other,1.0,534.76
871,10/12/2019,152059,Female,75.0,Married,Nebraska,Missing,self-employed,Other,0.0,2645.93
872,10/12/2019,152060,Female,64.0,Married,Arizona,Basic,workers,PayPal,1.0,74.93
873,10/12/2019,152061,Female,49.0,Married,Rhode Island,Silver,Employees,Other,0.0,2624.0
874,10/13/2019,152062,Male,56.0,Married,Michigan,Silver,Employees,Card,0.0,2086.0
875,10/13/2019,152063,Female,72.0,Single,North Dakota,Basic,workers,Card,1.0,1357.6
876,10/13/2019,152064,Female,38.0,Married,Minnesota,Missing,Employees,PayPal,,1777.31
877,10/14/2019,152065,Female,40.0,Single,Arizona,Gold,self-employed,Other,1.0,2513.75
878,10/14/2019,152066,Male,26.0,Married,Florida,Missing,workers,PayPal,0.0,2705.36
879,10/14/2019,152067,Male,42.0,Single,Alabama,Basic,Employees,Other,0.0,1691.62
880,10/15/2019,152068,Male,65.0,Single,West Virginia,Missing,workers,Card,0.0,1840.03
881,10/15/2019,152069,Female,46.0,Single,Michigan,Platinum,Unemployment,Card,0.0,2051.18
882,10/15/2019,152070,Male,51.0,Married,Alabama,Platinum,self-employed,Other,1.0,1367.77
883,10/16/2019,152071,Male,71.0,Single,Alaska,Basic,Employees,Other,0.0,768.38
884,10/16/2019,152072,Male,39.0,Single,Maine,Silver,workers,Other,1.0,
885,10/16/2019,152073,Male,75.0,Single,Iowa,Platinum,workers,PayPal,,1639.73
886,10/16/2019,152074,Female,59.0,Married,Delaware,Basic,workers,Other,0.0,2466.37
887,10/16/2019,152075,Female,27.0,Single,Delaware,Basic,Employees,PayPal,1.0,936.39
888,10/16/2019,152076,Male,36.0,Single,Kansas,Basic,Unemployment,Card,0.0,2744.96
889,10/16/2019,152077,Female,44.0,Single,Rhode Island,Platinum,Employees,Card,1.0,1595.06
890,10/16/2019,152078,Female,24.0,Married,Wyoming,Basic,Unemployment,PayPal,1.0,566.58
891,10/17/2019,152079,Female,35.0,Married,North Dakota,Silver,Employees,Card,0.0,
892,10/17/2019,152080,Male,75.0,Married,Louisiana,Platinum,workers,Other,1.0,429.08
893,10/18/2019,152081,Male,40.0,Single,Mississippi,Basic,Unemployment,Other,0.0,1462.02
894,10/18/2019,152082,Male,42.0,Married,Maine,Basic,Employees,Card,1.0,39.84
895,10/18/2019,152083,Female,64.0,Single,Minnesota,Silver,workers,Other,1.0,1734.67
896,10/18/2019,152084,Male,26.0,Single,Massachusetts,Gold,self-employed,Card,1.0,297.61
897,10/18/2019,152085,Male,21.0,Single,Wyoming,Basic,workers,Other,1.0,492.74
898,10/19/2019,152086,Male,63.0,Single,Delaware,Silver,workers,PayPal,1.0,872.01
899,10/19/2019,152087,Male,21.0,Married,Wisconsin,Platinum,self-employed,Card,1.0,417.6
900,10/19/2019,152088,Female,46.0,Single,Arkansas,Silver,workers,PayPal,1.0,1430.93
901,10/19/2019,152089,Male,53.0,Married,Tennessee,Basic,self-employed,Card,0.0,
902,10/19/2019,152090,Female,45.0,Single,Georgia,Platinum,workers,Card,1.0,341.39
903,10/20/2019,152091,Female,61.0,Single,Louisiana,Basic,Employees,PayPal,0.0,901.66
904,10/20/2019,152092,Male,78.0,Single,Vermont,Basic,workers,PayPal,0.0,192.77
905,10/20/2019,152093,Male,73.0,Married,South Dakota,Platinum,Unemployment,PayPal,1.0,1713.58
906,10/21/2019,152094,Female,17.0,Single,Minnesota,Platinum,Employees,Card,1.0,99.77
907,10/21/2019,152095,Male,68.0,Married,New York,Basic,workers,PayPal,1.0,
908,10/21/2019,152096,Female,65.0,Single,Louisiana,Gold,Employees,PayPal,0.0,1208.88
909,10/21/2019,152097,Male,22.0,Married,Wisconsin,Basic,workers,PayPal,0.0,471.95
910,10/22/2019,152098,Male,43.0,Single,West Virginia,Basic,workers,PayPal,1.0,2065.03
911,10/22/2019,152099,Female,16.0,Single,Connecticut,Basic,self-employed,PayPal,,1644.06
912,10/23/2019,152100,Female,51.0,Married,Ohio,Basic,Unemployment,PayPal,1.0,678.47
913,10/23/2019,152101,Male,50.0,Married,Colorado,Basic,Employees,PayPal,1.0,1412.72
914,10/24/2019,152102,Female,59.0,Married,Minnesota,Platinum,self-employed,Card,1.0,2053.25
915,10/24/2019,152103,Female,35.0,Married,Wisconsin,Basic,self-employed,PayPal,,976.02
916,10/25/2019,152104,Male,33.0,Married,Oklahoma,Basic,workers,PayPal,0.0,1681.59
917,10/25/2019,152105,Male,28.0,Married,Utah,Basic,Employees,Card,1.0,975.11
918,10/26/2019,152106,Male,53.0,Single,Florida,Basic,Employees,PayPal,1.0,
919,10/26/2019,152107,Female,42.0,Married,Iowa,Gold,,Other,0.0,1425.99
920,10/27/2019,152108,Male,72.0,Single,New Hampshire,Silver,workers,Card,1.0,1822.43
921,10/28/2019,152109,Female,67.0,Single,Colorado,Gold,Unemployment,Card,1.0,577.53
922,10/28/2019,152110,Male,69.0,Married,Florida,Basic,Employees,Other,0.0,2649.13
923,10/28/2019,152111,Female,31.0,Single,New Hampshire,Basic,Employees,Other,1.0,1479.67
924,10/28/2019,152112,Female,52.0,Single,Georgia,Basic,workers,PayPal,1.0,1894.89
925,10/29/2019,152113,Male,75.0,Married,Hawaii,Platinum,Employees,PayPal,1.0,1687.41
926,10/29/2019,152114,Female,51.0,Single,West Virginia,Platinum,Unemployment,Card,0.0,522.04
927,10/29/2019,152115,Male,49.0,Single,Rhode Island,Silver,Employees,PayPal,0.0,1579.61
928,10/29/2019,152116,Male,18.0,Single,Illinois,Basic,self-employed,PayPal,1.0,2939.09
929,10/29/2019,152117,Male,61.0,Married,New Jersey,Missing,workers,Other,,1957.04
930,10/29/2019,152118,Male,66.0,Single,New Jersey,Silver,Unemployment,Other,,1095.15
931,10/29/2019,152119,Female,47.0,Married,North Dakota,Basic,Unemployment,Other,1.0,1208.12
932,11/1/2019,152120,Female,45.0,Single,Massachusetts,Silver,workers,Other,0.0,149.78
933,11/1/2019,152121,Female,26.0,Single,Kentucky,Basic,workers,Card,1.0,308.26
934,11/1/2019,152122,Female,53.0,Married,Iowa,Silver,Employees,Card,1.0,1901.61
935,11/2/2019,152123,Female,35.0,Married,Minnesota,Missing,workers,Card,1.0,1713.07
936,11/2/2019,152124,Female,41.0,Married,Minnesota,Basic,Employees,PayPal,1.0,199.6
937,11/2/2019,152125,Female,31.0,Married,Arkansas,Gold,Employees,Card,1.0,747.96
938,11/3/2019,152126,Male,57.0,Single,Massachusetts,Platinum,workers,Other,,2874.22
939,11/4/2019,152127,Female,32.0,Married,Pennsylvania,Platinum,Employees,PayPal,1.0,388.15
940,11/4/2019,152128,Female,22.0,Single,South Carolina,Gold,self-employed,Card,,2690.07
941,11/4/2019,152129,Female,47.0,Married,Florida,Gold,Employees,Other,0.0,1655.82
942,11/5/2019,152130,Male,18.0,Married,Virginia,Silver,Employees,PayPal,1.0,2683.09
943,11/6/2019,152131,Female,77.0,Single,Wisconsin,Basic,self-employed,Other,1.0,2978.08
944,11/6/2019,152132,Male,43.0,Married,Texas,Silver,Employees,Card,0.0,1726.25
945,11/6/2019,152133,Male,19.0,Married,Rhode Island,Basic,Unemployment,Other,1.0,536.85
946,11/7/2019,152134,Male,52.0,Married,Mississippi,Gold,Employees,PayPal,1.0,2809.83
947,11/7/2019,152135,Female,62.0,Married,Hawaii,Platinum,self-employed,PayPal,0.0,
948,11/8/2019,152136,Male,55.0,Single,Louisiana,Missing,self-employed,Other,,892.81
949,11/8/2019,152137,Female,69.0,Single,Washington,Basic,Employees,PayPal,1.0,313.56
950,11/9/2019,152138,Female,61.0,Married,Georgia,Gold,Employees,PayPal,0.0,296.68
951,11/9/2019,152139,Female,60.0,Single,Utah,Basic,Employees,Card,0.0,1488.16
952,11/9/2019,152140,Female,62.0,Married,Iowa,Basic,Unemployment,PayPal,0.0,1712.63
953,11/9/2019,152141,Female,37.0,Married,Rhode Island,Silver,workers,PayPal,1.0,2937.06
954,11/10/2019,152142,Female,28.0,Married,Illinois,Missing,Unemployment,PayPal,1.0,328.05
955,11/10/2019,152143,Female,67.0,Married,West Virginia,Gold,Employees,Card,1.0,1091.15
956,11/11/2019,152144,Male,42.0,Single,Tennessee,Platinum,Employees,Card,1.0,524.62
957,11/11/2019,152145,Male,28.0,Single,New Hampshire,Missing,workers,Card,1.0,1401.27
958,11/12/2019,152146,Female,64.0,Married,Illinois,Basic,Employees,PayPal,1.0,6.79
959,11/12/2019,152147,Male,43.0,Single,Hawaii,Gold,workers,PayPal,1.0,173.93
960,11/12/2019,152148,Male,48.0,Single,Michigan,Gold,workers,Card,1.0,1105.0
961,11/12/2019,152149,Male,64.0,Married,Wyoming,Silver,self-employed,PayPal,0.0,53.36
962,11/13/2019,152150,Female,56.0,Married,Nevada,Basic,workers,Other,1.0,5.31
963,11/13/2019,152151,Female,32.0,Married,Massachusetts,Silver,self-employed,PayPal,0.0,1028.15
964,11/13/2019,152152,Male,45.0,Married,Illinois,Platinum,workers,PayPal,1.0,428.22
965,11/13/2019,152153,Male,30.0,Married,Nevada,Platinum,self-employed,PayPal,,2883.7
966,11/15/2019,152154,Female,28.0,Single,Oregon,Gold,Unemployment,PayPal,1.0,278.44
967,11/15/2019,152155,Male,36.0,Married,Ohio,Basic,Employees,Other,0.0,1850.08
968,11/15/2019,152156,Female,78.0,Single,Delaware,Missing,Employees,Card,1.0,1697.09
969,11/16/2019,152157,Male,19.0,Married,Texas,Basic,Employees,PayPal,0.0,780.39
970,11/16/2019,152158,Female,51.0,Single,Massachusetts,Platinum,Employees,Card,0.0,2047.51
971,11/16/2019,152159,Female,21.0,Married,North Carolina,Gold,workers,Other,0.0,
972,11/17/2019,152160,Male,30.0,Married,Florida,Platinum,Employees,Card,1.0,1304.2
973,11/17/2019,152161,Female,21.0,Married,Maryland,Silver,Employees,Card,0.0,2056.18
974,11/18/2019,152162,Female,40.0,Single,Rhode Island,Basic,Employees,PayPal,1.0,61.04
975,11/18/2019,152163,Male,63.0,Married,Tennessee,Silver,Employees,PayPal,0.0,2847.16
976,11/18/2019,152164,Male,47.0,Married,Indiana,Missing,self-employed,Card,0.0,
977,11/18/2019,152165,Female,22.0,Married,Mississippi,Basic,workers,Card,1.0,615.38
978,11/19/2019,152166,Female,19.0,Married,New York,Basic,Employees,Card,0.0,2473.87
979,11/20/2019,152167,Female,48.0,Married,Maine,Basic,workers,PayPal,1.0,1045.45
980,11/20/2019,152168,Male,32.0,Married,Maryland,Basic,Unemployment,PayPal,1.0,373.75
981,11/20/2019,152169,Male,18.0,Single,Indiana,Platinum,Unemployment,PayPal,1.0,438.81
982,11/20/2019,152170,Female,72.0,Single,California,Platinum,Employees,PayPal,0.0,967.58
983,11/20/2019,152171,Female,68.0,Single,Michigan,Basic,Employees,PayPal,0.0,464.7
984,11/21/2019,152172,Male,39.0,Married,Michigan,Gold,workers,Card,1.0,509.15
985,11/21/2019,152173,Male,42.0,Single,Iowa,Platinum,Employees,PayPal,1.0,364.73
986,11/21/2019,152174,Female,68.0,Married,New Hampshire,Basic,Employees,PayPal,0.0,1633.77
987,11/21/2019,152175,Female,52.0,Married,Iowa,Platinum,Employees,PayPal,0.0,678.1
988,11/21/2019,152176,Female,63.0,Single,Washington,Silver,Unemployment,Card,0.0,1021.98
989,11/21/2019,152177,Male,46.0,Single,North Carolina,Platinum,Employees,PayPal,1.0,
990,11/21/2019,152178,Male,62.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,1163.3
991,11/22/2019,152179,Female,38.0,Single,Minnesota,Basic,Unemployment,Card,0.0,1745.71
992,11/23/2019,152180,Male,73.0,Married,Arizona,Silver,Employees,PayPal,1.0,1871.75
993,11/23/2019,152181,Female,52.0,Married,Texas,Basic,self-employed,Other,0.0,1165.97
994,11/23/2019,152182,Male,48.0,Married,North Dakota,Silver,Unemployment,Other,,66.48
995,11/24/2019,152183,Male,34.0,Married,Montana,Basic,self-employed,Card,0.0,1713.15
996,11/24/2019,152184,Female,76.0,Married,New Jersey,Platinum,Employees,Card,1.0,1875.03
997,11/24/2019,152185,Female,72.0,Married,Vermont,Platinum,workers,Card,1.0,1002.79
998,11/24/2019,152186,Male,66.0,Married,Utah,Silver,self-employed,Card,1.0,59.97
999,11/24/2019,152187,Female,67.0,Single,Idaho,Basic,Employees,Card,0.0,
1000,11/24/2019,152188,Female,43.0,Single,Massachusetts,Platinum,Employees,PayPal,,
1001,11/25/2019,152189,Female,42.0,Single,Missouri,Basic,workers,PayPal,1.0,2541.56
1002,11/25/2019,152190,Male,55.0,Married,Hawaii,Basic,Employees,PayPal,1.0,2712.52
1003,11/25/2019,152191,Female,76.0,Single,Oregon,Platinum,Employees,PayPal,,2001.13
1004,11/25/2019,152192,Male,57.0,Married,Iowa,Basic,Unemployment,PayPal,,2524.95
1005,11/25/2019,152193,Male,28.0,Married,Maryland,Basic,Employees,Card,1.0,363.29
1006,11/26/2019,152194,Male,56.0,Single,Idaho,Platinum,workers,Card,0.0,2479.25
1007,11/26/2019,152195,Female,61.0,Married,Georgia,Platinum,self-employed,Card,1.0,1902.46
1008,11/26/2019,152196,Male,27.0,Married,Tennessee,Platinum,Unemployment,PayPal,0.0,
1009,11/27/2019,152197,Female,32.0,Married,Washington,Missing,workers,Card,1.0,957.05
1010,11/28/2019,152198,Male,62.0,Single,Vermont,Basic,Unemployment,PayPal,0.0,23.14
1011,11/29/2019,152199,Female,18.0,Married,New York,Basic,self-employed,PayPal,1.0,1340.65
1012,11/29/2019,152200,Male,45.0,Married,New York,Basic,Unemployment,PayPal,1.0,720.75
1013,11/29/2019,152201,Female,20.0,Single,Arizona,Missing,workers,PayPal,1.0,
1014,11/29/2019,152202,Male,53.0,Married,Missouri,Platinum,self-employed,Other,0.0,2490.18
1015,12/1/2019,152203,Male,48.0,Married,Kansas,Basic,Employees,PayPal,1.0,1015.45
1016,12/1/2019,152204,Female,41.0,Single,Delaware,Basic,Employees,Card,1.0,2570.56
1017,12/2/2019,152205,Female,22.0,Single,Minnesota,Basic,Employees,Card,0.0,1114.5
1018,12/2/2019,152206,Male,70.0,Single,Oklahoma,Basic,Employees,Card,1.0,261.44
1019,12/3/2019,152207,Male,16.0,Married,Illinois,Gold,workers,Other,0.0,657.98
1020,12/3/2019,152208,Female,77.0,Single,West Virginia,Basic,Employees,Other,1.0,1935.38
1021,12/3/2019,152209,Female,44.0,Married,Nevada,Basic,Employees,PayPal,1.0,
1022,12/3/2019,152210,Female,68.0,Single,Alaska,Platinum,Employees,Other,1.0,1711.74
1023,12/3/2019,152211,Female,30.0,Married,Alabama,Platinum,Unemployment,Other,0.0,
1024,12/4/2019,152212,Female,37.0,Single,Pennsylvania,Gold,self-employed,PayPal,0.0,473.25
1025,12/4/2019,152213,Female,56.0,Single,Florida,Basic,workers,Other,0.0,2726.95
1026,12/4/2019,152214,Male,71.0,Married,West Virginia,Missing,self-employed,PayPal,1.0,761.23
1027,12/4/2019,152215,Male,70.0,Married,Mississippi,Basic,workers,Card,0.0,1911.54
1028,12/4/2019,152216,Female,36.0,Married,Kentucky,Silver,Employees,Card,0.0,102.99
1029,12/4/2019,152217,Female,50.0,Married,Nevada,Basic,workers,PayPal,0.0,423.98
1030,12/5/2019,152218,Male,69.0,Single,North Carolina,Basic,self-employed,PayPal,1.0,561.16
1031,12/6/2019,152219,Male,19.0,Married,Arizona,Platinum,Employees,Other,1.0,613.35
1032,12/6/2019,152220,Female,49.0,Single,Utah,Basic,self-employed,PayPal,0.0,
1033,12/6/2019,152221,Male,36.0,Married,Vermont,Basic,Employees,PayPal,1.0,2785.61
1034,12/6/2019,152222,Male,27.0,Single,Texas,Platinum,self-employed,Card,1.0,
1035,12/7/2019,152223,Male,43.0,Single,Montana,Platinum,workers,Other,1.0,2071.6
1036,12/7/2019,152224,Male,42.0,Married,Illinois,Platinum,Employees,PayPal,1.0,1331.74
1037,12/7/2019,152225,Male,34.0,Married,Nebraska,Silver,Employees,PayPal,0.0,642.73
1038,12/8/2019,152226,Male,15.0,Married,Louisiana,Platinum,workers,Other,,703.59
1039,12/8/2019,152227,Male,20.0,Single,Connecticut,Basic,self-employed,PayPal,1.0,809.72
1040,12/8/2019,152228,Female,19.0,Married,Illinois,Basic,Employees,Other,,2965.57
1041,12/8/2019,152229,Male,49.0,Single,Missouri,Missing,Employees,PayPal,0.0,2420.67
1042,12/8/2019,152230,Female,29.0,Married,New Jersey,Basic,self-employed,PayPal,0.0,425.62
1043,12/8/2019,152231,Female,25.0,Married,Delaware,Basic,Employees,Other,0.0,1348.65
1044,12/9/2019,152232,Female,72.0,Married,Rhode Island,Missing,Employees,PayPal,1.0,1654.25
1045,12/9/2019,152233,Female,44.0,Single,Hawaii,Platinum,self-employed,Other,0.0,962.62
1046,12/10/2019,152234,Male,59.0,Single,Delaware,Missing,workers,PayPal,1.0,202.84
1047,12/10/2019,152235,Female,51.0,Single,Louisiana,Gold,workers,PayPal,1.0,1691.26
1048,12/10/2019,152236,Female,57.0,Married,Michigan,Silver,self-employed,PayPal,0.0,505.36
1049,12/10/2019,152237,Male,18.0,Married,Maryland,Silver,self-employed,PayPal,1.0,2863.91
1050,12/11/2019,152238,Male,30.0,Married,Illinois,Basic,Employees,PayPal,0.0,603.34
1051,12/11/2019,152239,Male,18.0,Married,Texas,Basic,Employees,PayPal,1.0,2443.68
1052,12/11/2019,152240,Male,26.0,Married,Ohio,Silver,Employees,Card,,2614.47
1053,12/12/2019,152241,Female,38.0,Married,Idaho,Basic,workers,Card,1.0,1985.91
1054,12/12/2019,152242,Female,34.0,Single,New York,Gold,workers,PayPal,0.0,1936.86
1055,12/12/2019,152243,Female,36.0,Single,Utah,Basic,Unemployment,Card,1.0,743.54
1056,12/12/2019,152244,Female,70.0,Single,Nevada,Basic,self-employed,PayPal,1.0,1474.73
1057,12/12/2019,152245,Female,,Single,Arizona,Basic,workers,PayPal,1.0,282.07
1058,12/13/2019,152246,Female,35.0,Single,Indiana,Platinum,Employees,Card,0.0,459.96
1059,12/13/2019,152247,Male,46.0,Married,New Hampshire,Silver,self-employed,Card,1.0,258.66
1060,12/14/2019,152248,Female,74.0,Single,Mississippi,Platinum,workers,Other,1.0,1492.25
1061,12/14/2019,152249,Male,70.0,Single,New Hampshire,Missing,workers,Card,1.0,134.8
1062,12/14/2019,152250,Male,21.0,Single,Kentucky,Basic,workers,PayPal,0.0,1250.44
1063,12/14/2019,152251,Female,39.0,Single,Florida,Basic,self-employed,Card,1.0,1305.52
1064,12/15/2019,152252,Male,33.0,Single,West Virginia,Basic,workers,Card,0.0,1922.8
1065,12/15/2019,152253,Female,47.0,Married,Louisiana,Basic,,Card,0.0,2757.41
1066,12/15/2019,152254,Male,49.0,Married,California,Basic,workers,PayPal,1.0,337.17
1067,12/16/2019,152255,Female,34.0,Single,South Carolina,Platinum,workers,Other,1.0,635.17
1068,12/16/2019,152256,Male,64.0,Single,South Dakota,Basic,self-employed,PayPal,0.0,1282.24
1069,12/17/2019,152257,Female,36.0,Single,Nebraska,Platinum,self-employed,Other,0.0,947.09
1070,12/17/2019,152258,Male,51.0,Single,Arkansas,Platinum,Unemployment,PayPal,1.0,482.68
1071,12/18/2019,152259,Female,21.0,Married,New Hampshire,Silver,Unemployment,PayPal,,
1072,12/18/2019,152260,Female,51.0,Single,Nevada,Silver,self-employed,PayPal,0.0,2733.8
1073,12/18/2019,152261,Female,58.0,Married,Illinois,Silver,workers,Other,1.0,1679.62
1074,12/19/2019,152262,Female,22.0,Married,South Dakota,Basic,self-employed,Card,1.0,1793.22
1075,12/20/2019,152263,Male,60.0,Married,Vermont,Silver,Employees,PayPal,1.0,26.55
1076,12/21/2019,152264,Male,20.0,Single,Louisiana,Platinum,Unemployment,PayPal,0.0,1158.67
1077,12/21/2019,152265,Male,55.0,Married,South Carolina,Basic,Employees,PayPal,1.0,1274.62
1078,12/21/2019,152266,Female,69.0,Married,Ohio,Basic,Employees,PayPal,0.0,2437.74
1079,12/21/2019,152267,Male,64.0,Married,Maryland,Platinum,Employees,Card,0.0,2981.36
1080,12/22/2019,152268,Male,73.0,Married,Idaho,Basic,Employees,Card,0.0,427.54
1081,12/22/2019,152269,Male,46.0,Married,North Dakota,Platinum,workers,Other,0.0,2830.43
1082,12/22/2019,152270,Male,78.0,Single,Massachusetts,Missing,Employees,Other,1.0,2662.19
1083,12/23/2019,152271,Female,22.0,Single,Indiana,Platinum,workers,Card,1.0,30.22
